Date/Time(UTC), Geomagnetic Activity
1548451892,-16.918
1548451907,-16.874
1548451923,-16.861
1548451938,-16.861
1548451953,-16.861
1548451968,-16.868
1548451983,-16.790
1548451998,-16.790
1548452013,-16.678
1548452028,-16.601
1548452043,-16.601
1548452058,-16.521
1548452073,-16.496
1548452088,-16.493
1548452103,-16.496
1548452119,-16.429
1548452134,-16.451
1548452149,-16.429
1548452164,-16.296
1548452179,-16.296
1548452194,-16.274
1548452209,-16.351
1548452224,-16.233
1548452239,-16.283
1548452254,-16.233
1548452269,-16.143
1548452284,-16.143
1548452299,-16.101
1548452315,-16.150
1548452330,-16.101
1548452345,-16.150
1548452360,-16.226
1548452375,-16.226
1548452390,-16.232
1548452405,-16.143
1548452420,-16.143
1548452435,-16.143
1548452450,-16.190
1548452465,-16.237
1548452480,-16.190
1548452495,-16.186
1548452511,-16.186
1548452526,-16.372
1548452541,-16.372
1548452556,-16.304
1548452571,-16.251
1548452586,-16.304
1548452601,-16.365
1548452616,-16.428
1548452631,-16.431
1548452646,-16.431
1548452661,-16.454
1548452676,-16.492
1548452692,-16.492
1548452707,-16.478
1548452722,-16.390
1548452737,-16.390
1548452752,-16.390
1548452767,-16.419
1548452782,-16.386
1548452797,-16.250
1548452812,-16.250
1548452827,-16.225
1548452842,-16.225
1548452857,-16.236
1548452872,-16.260
1548452888,-16.314
1548452903,-16.314
1548452918,-16.314
1548452933,-16.293
1548452948,-16.325
1548452963,-16.393
1548452978,-16.453
1548452993,-16.393
1548453008,-16.340
1548453023,-16.340
1548453038,-16.367
1548453053,-16.375
1548453069,-16.403
1548453084,-16.403
1548453099,-16.408
1548453114,-16.408
1548453129,-16.392
1548453144,-16.392
1548453159,-16.410
1548453174,-16.531
1548453189,-16.531
1548453204,-16.531
1548453219,-16.553
1548453234,-16.589
1548453249,-16.589
1548453265,-16.493
1548453280,-16.443
1548453295,-16.315
1548453310,-16.443
1548453325,-16.443
1548453340,-16.443
1548453355,-16.253
1548453370,-16.253
1548453385,-16.606
1548453400,-16.606
1548453415,-16.501
1548453430,-16.449
1548453446,-16.501
1548453461,-16.768
1548453476,-16.768
1548453491,-16.475
1548453506,-16.475
1548453521,-16.569
1548453536,-16.633
1548453551,-16.694
1548453566,-16.726
1548453581,-16.793
1548453596,-16.726
1548453611,-16.699
1548453626,-16.699
1548453642,-16.725
1548453657,-16.725
1548453672,-16.687
1548453687,-16.635
1548453702,-16.558
1548453717,-16.558
1548453732,-16.653
1548453747,-16.719
1548453762,-16.779
1548453777,-16.779
1548453792,-16.854
1548453807,-16.890
1548453823,-16.854
1548453838,-16.722
1548453853,-16.706
1548453868,-16.706
1548453883,-16.714
1548453898,-16.714
1548453913,-16.714
1548453928,-16.871
1548453943,-16.871
1548453958,-16.536
1548453973,-16.492
1548453988,-16.536
1548454003,-16.469
1548454019,-16.154
1548454034,-16.154
1548454049,-16.235
1548454064,-16.283
1548454079,-16.322
1548454094,-16.283
1548454109,-16.214
1548454124,-16.214
1548454139,-16.328
1548454154,-16.479
1548454169,-16.518
1548454184,-16.518
1548454200,-16.553
1548454215,-16.371
1548454230,-16.322
1548454245,-16.322
1548454260,-16.310
1548454275,-16.574
1548454290,-16.382
1548454305,-16.382
1548454320,-16.382
1548454335,-16.544
1548454350,-16.544
1548454365,-16.500
1548454380,-16.467
1548454396,-16.429
1548454411,-16.429
1548454426,-16.547
1548454441,-16.592
1548454456,-16.625
1548454471,-16.674
1548454486,-16.736
1548454501,-16.736
1548454516,-16.700
1548454531,-16.700
1548454546,-16.700
1548454561,-16.731
1548454577,-16.712
1548454592,-16.712
1548454607,-16.712
1548454622,-16.786
1548454637,-16.790
1548454652,-16.786
1548454667,-16.803
1548454682,-16.778
1548454697,-16.778
1548454712,-16.778
1548454727,-16.801
1548454742,-16.939
1548454757,-16.994
1548454773,-17.003
1548454788,-17.003
1548454803,-16.865
1548454818,-16.856
1548454833,-16.865
1548454848,-17.039
1548454863,-17.039
1548454878,-16.907
1548454893,-16.907
1548454908,-17.176
1548454923,-17.176
1548454938,-16.871
1548454954,-16.871
1548454969,-17.003
1548454984,-17.039
1548454999,-17.132
1548455014,-17.039
1548455029,-17.003
1548455044,-16.964
1548455059,-17.003
1548455074,-16.954
1548455089,-16.993
1548455104,-16.993
1548455119,-16.993
1548455134,-16.928
1548455150,-16.904
1548455165,-16.828
1548455180,-16.828
1548455195,-17.147
1548455210,-17.147
1548455225,-16.999
1548455240,-16.999
1548455255,-17.225
1548455270,-17.225
1548455285,-17.225
1548455300,-17.228
1548455315,-17.228
1548455331,-17.183
1548455346,-16.926
1548455361,-16.926
1548455376,-16.943
1548455391,-17.121
1548455406,-17.122
1548455421,-17.121
1548455436,-17.200
1548455451,-16.983
1548455466,-17.106
1548455481,-17.106
1548455496,-17.249
1548455511,-17.249
1548455527,-17.067
1548455542,-17.015
1548455557,-16.993
1548455572,-16.993
1548455587,-17.072
1548455602,-17.161
1548455617,-17.161
1548455632,-17.271
1548455647,-17.271
1548455662,-17.103
1548455677,-17.092
1548455692,-17.092
1548455708,-17.119
1548455723,-17.124
1548455738,-17.167
1548455753,-17.124
1548455768,-17.092
1548455783,-17.019
1548455798,-17.092
1548455813,-17.019
1548455828,-17.090
1548455843,-16.946
1548455858,-17.010
1548455873,-16.946
1548455888,-17.010
1548455903,-16.971
1548455919,-17.022
1548455934,-16.971
1548455949,-17.022
1548455964,-17.032
1548455979,-17.032
1548455994,-16.896
1548456009,-16.854
1548456024,-16.800
1548456039,-16.854
1548456054,-16.800
1548456069,-16.946
1548456084,-16.979
1548456100,-16.979
1548456115,-16.760
1548456130,-16.760
1548456145,-16.768
1548456160,-16.789
1548456175,-16.789
1548456190,-16.789
1548456205,-16.829
1548456220,-16.829
1548456235,-16.744
1548456250,-16.744
1548456265,-16.792
1548456280,-16.792
1548456296,-16.669
1548456311,-16.669
1548456326,-16.669
1548456341,-16.619
1548456356,-16.619
1548456371,-16.736
1548456386,-16.736
1548456401,-16.660
1548456416,-16.604
1548456431,-16.474
1548456446,-16.367
1548456461,-16.474
1548456477,-16.487
1548456492,-16.519
1548456507,-16.553
1548456522,-16.553
1548456537,-16.436
1548456552,-16.436
1548456567,-16.606
1548456582,-16.606
1548456597,-16.556
1548456612,-16.556
1548456627,-16.390
1548456642,-16.356
1548456657,-16.356
1548456673,-16.443
1548456688,-16.443
1548456703,-16.443
1548456718,-16.346
1548456733,-16.350
1548456748,-16.350
1548456763,-16.371
1548456778,-16.371
1548456793,-16.361
1548456808,-16.250
1548456823,-16.250
1548456838,-16.250
1548456854,-16.150
1548456869,-16.150
1548456884,-16.237
1548456899,-16.271
1548456914,-16.237
1548456929,-16.089
1548456944,-16.089
1548456959,-16.079
1548456974,-16.104
1548456989,-16.083
1548457004,-16.083
1548457019,-16.001
1548457034,-16.001
1548457050,-16.001
1548457065,-15.962
1548457080,-15.924
1548457095,-15.924
1548457110,-15.924
1548457125,-15.922
1548457140,-15.864
1548457155,-15.851
1548457170,-15.801
1548457185,-15.772
1548457200,-15.801
1548457215,-15.692
1548457231,-15.950
1548457246,-15.919
1548457261,-15.974
1548457276,-15.972
1548457291,-15.972
1548457306,-15.972
1548457321,-15.935
1548457336,-15.935
1548457351,-15.935
1548457366,-15.937
1548457381,-16.032
1548457396,-16.032
1548457411,-16.006
1548457427,-15.976
1548457442,-15.971
1548457457,-15.976
1548457472,-16.062
1548457487,-16.062
1548457502,-15.967
1548457517,-15.967
1548457532,-15.971
1548457547,-15.971
1548457562,-15.947
1548457577,-15.947
1548457592,-16.068
1548457608,-16.068
1548457623,-15.928
1548457638,-15.876
1548457653,-15.876
1548457668,-15.799
1548457683,-15.799
1548457698,-15.801
1548457713,-15.840
1548457728,-15.801
1548457743,-15.911
1548457758,-15.935
1548457773,-15.935
1548457788,-15.857
1548457804,-15.761
1548457819,-15.706
1548457834,-15.706
1548457849,-15.836
1548457864,-15.836
1548457879,-15.865
1548457894,-15.800
1548457909,-15.824
1548457924,-15.800
1548457939,-15.690
1548457954,-15.690
1548457969,-15.533
1548457985,-15.707
1548458000,-15.693
1548458015,-15.693
1548458030,-15.611
1548458045,-15.611
1548458060,-15.699
1548458075,-15.699
1548458090,-15.611
1548458105,-15.611
1548458120,-15.611
1548458135,-15.619
1548458150,-15.619
1548458165,-15.619
1548458181,-15.572
1548458196,-15.542
1548458211,-15.542
1548458226,-15.651
1548458241,-15.685
1548458256,-15.685
1548458271,-15.703
1548458286,-15.747
1548458301,-15.703
1548458316,-15.643
1548458331,-15.643
1548458346,-15.656
1548458362,-15.656
1548458377,-15.725
1548458392,-15.732
1548458407,-15.732
1548458422,-15.657
1548458437,-15.553
1548458452,-15.574
1548458467,-15.574
1548458482,-15.599
1548458497,-15.599
1548458512,-15.599
1548458527,-15.772
1548458543,-15.772
1548458558,-15.717
1548458573,-15.668
1548458588,-15.515
1548458603,-15.515
1548458618,-15.551
1548458633,-15.551
1548458648,-15.481
1548458663,-15.431
1548458678,-15.426
1548458693,-15.426
1548458708,-15.503
1548458723,-15.503
1548458739,-15.493
1548458754,-15.371
1548458769,-15.371
1548458784,-15.371
1548458799,-15.439
1548458814,-15.456
1548458829,-15.475
1548458844,-15.512
1548458859,-15.512
1548458874,-15.307
1548458889,-15.307
1548458904,-15.307
1548458920,-15.444
1548458935,-15.582
1548458950,-15.582
1548458965,-15.574
1548458980,-15.404
1548458995,-15.560
1548459010,-15.507
1548459025,-15.507
1548459040,-15.492
1548459055,-15.476
1548459070,-15.451
1548459085,-15.425
1548459100,-15.394
1548459116,-15.394
1548459131,-15.454
1548459146,-15.519
1548459161,-15.542
1548459176,-15.542
1548459191,-15.450
1548459206,-15.450
1548459221,-15.489
1548459236,-15.507
1548459251,-15.507
1548459266,-15.479
1548459281,-15.479
1548459297,-15.497
1548459312,-15.497
1548459327,-15.433
1548459342,-15.433
1548459357,-15.517
1548459372,-15.517
1548459387,-15.517
1548459402,-15.408
1548459417,-15.569
1548459432,-15.450
1548459447,-15.551
1548459462,-15.551
1548459477,-15.606
1548459492,-15.606
1548459508,-15.439
1548459523,-15.439
1548459538,-15.504
1548459553,-15.536
1548459568,-15.536
1548459583,-15.536
1548459598,-15.650
1548459613,-15.440
1548459628,-15.440
1548459643,-15.393
1548459658,-15.393
1548459673,-15.494
1548459689,-15.525
1548459704,-15.535
1548459719,-15.535
1548459734,-15.487
1548459749,-15.487
1548459764,-15.524
1548459779,-15.601
1548459794,-15.524
1548459809,-15.321
1548459824,-15.321
1548459839,-15.424
1548459854,-15.424
1548459869,-15.406
1548459885,-15.326
1548459900,-15.326
1548459915,-15.458
1548459930,-15.458
1548459945,-15.449
1548459960,-15.449
1548459975,-15.449
1548459990,-15.506
1548460005,-15.506
1548460020,-15.510
1548460035,-15.365
1548460050,-15.589
1548460066,-15.328
1548460081,-15.360
1548460096,-15.328
1548460111,-15.360
1548460126,-15.360
1548460141,-15.367
1548460156,-15.367
1548460171,-15.387
1548460186,-15.310
1548460201,-15.310
1548460216,-15.310
1548460231,-15.335
1548460246,-15.376
1548460262,-15.374
1548460277,-15.374
1548460292,-15.264
1548460307,-15.264
1548460322,-15.250
1548460337,-15.404
1548460352,-15.404
1548460367,-15.431
1548460382,-15.461
1548460397,-15.461
1548460412,-15.597
1548460427,-15.597
1548460443,-15.536
1548460458,-15.532
1548460473,-15.478
1548460488,-15.478
1548460503,-15.542
1548460518,-15.542
1548460533,-15.568
1548460548,-15.582
1548460563,-15.614
1548460578,-15.617
1548460593,-15.614
1548460608,-15.539
1548460623,-15.529
1548460639,-15.539
1548460654,-15.625
1548460669,-15.633
1548460684,-15.625
1548460699,-15.611
1548460714,-15.501
1548460729,-15.611
1548460744,-15.600
1548460759,-15.600
1548460774,-15.429
1548460789,-15.354
1548460804,-15.429
1548460820,-15.464
1548460835,-15.464
1548460850,-15.389
1548460865,-15.389
1548460880,-15.389
1548460895,-15.426
1548460910,-15.372
1548460925,-15.356
1548460940,-15.347
1548460955,-15.347
1548460970,-15.335
1548460985,-15.383
1548461000,-15.353
1548461016,-15.353
1548461031,-15.275
1548461046,-15.167
1548461061,-15.253
1548461076,-15.239
1548461091,-15.239
1548461106,-15.239
1548461121,-15.218
1548461136,-15.218
1548461151,-15.218
1548461166,-15.232
1548461181,-15.232
1548461196,-15.194
1548461212,-15.133
1548461227,-15.194
1548461242,-15.003
1548461257,-15.196
1548461272,-15.164
1548461287,-15.164
1548461302,-15.164
1548461317,-15.269
1548461332,-15.269
1548461347,-15.140
1548461362,-15.096
1548461377,-15.096
1548461393,-15.096
1548461408,-15.233
1548461423,-15.242
1548461438,-15.242
1548461453,-15.040
1548461468,-15.040
1548461483,-15.040
1548461498,-15.012
1548461513,-14.967
1548461528,-14.967
1548461543,-14.989
1548461558,-15.086
1548461573,-14.989
1548461589,-14.954
1548461604,-14.947
1548461619,-14.947
1548461634,-14.878
1548461649,-14.950
1548461664,-14.950
1548461679,-15.000
1548461694,-15.000
1548461709,-14.999
1548461724,-14.937
1548461739,-14.839
1548461754,-14.824
1548461770,-14.804
1548461785,-14.747
1548461800,-14.747
1548461815,-14.747
1548461830,-14.690
1548461845,-14.690
1548461860,-14.775
1548461875,-14.775
1548461890,-14.589
1548461905,-14.589
1548461920,-14.612
1548461935,-14.612
1548461950,-14.612
1548461966,-14.551
1548461981,-14.522
1548461996,-14.375
1548462011,-14.375
1548462026,-14.375
1548462041,-14.462
1548462056,-14.462
1548462071,-14.462
1548462086,-14.550
1548462101,-14.550
1548462116,-14.493
1548462131,-14.490
1548462147,-14.490
1548462162,-14.497
1548462177,-14.497
1548462192,-14.319
1548462207,-14.319
1548462222,-14.335
1548462237,-14.408
1548462252,-14.408
1548462267,-14.418
1548462282,-14.418
1548462297,-14.297
1548462312,-14.297
1548462327,-14.325
1548462343,-14.325
1548462358,-14.250
1548462373,-14.250
1548462388,-14.389
1548462403,-14.389
1548462418,-14.318
1548462433,-14.175
1548462448,-14.147
1548462463,-14.147
1548462478,-14.215
1548462493,-14.215
1548462508,-14.246
1548462524,-14.111
1548462539,-14.225
1548462554,-14.212
1548462569,-14.212
1548462584,-14.212
1548462599,-14.149
1548462614,-14.149
1548462629,-14.149
1548462644,-14.115
1548462659,-14.112
1548462674,-14.112
1548462689,-14.135
1548462704,-14.158
1548462720,-14.158
1548462735,-14.157
1548462750,-14.157
1548462765,-14.078
1548462780,-14.175
1548462795,-14.064
1548462810,-14.175
1548462825,-14.064
1548462840,-14.001
1548462855,-14.001
1548462870,-13.931
1548462885,-13.931
1548462901,-13.931
1548462916,-13.978
1548462931,-13.978
1548462946,-14.050
1548462961,-14.011
1548462976,-14.011
1548462991,-14.011
1548463006,-13.976
1548463021,-13.976
1548463036,-13.951
1548463051,-13.951
1548463066,-14.014
1548463081,-14.014
1548463097,-14.042
1548463112,-13.821
1548463127,-13.896
1548463142,-13.896
1548463157,-14.000
1548463172,-14.000
1548463187,-13.858
1548463202,-13.858
1548463217,-13.867
1548463232,-13.867
1548463247,-13.867
1548463262,-13.743
1548463278,-13.883
1548463293,-13.819
1548463308,-13.819
1548463323,-13.819
1548463338,-13.931
1548463353,-13.931
1548463368,-13.800
1548463383,-13.778
1548463398,-13.800
1548463413,-13.994
1548463428,-13.994
1548463443,-13.790
1548463459,-13.790
1548463474,-13.824
1548463489,-13.876
1548463504,-13.840
1548463519,-13.840
1548463534,-13.719
1548463549,-13.719
1548463564,-13.910
1548463579,-13.910
1548463594,-13.657
1548463609,-13.657
1548463624,-13.671
1548463639,-13.826
1548463655,-13.826
1548463670,-13.826
1548463685,-13.671
1548463700,-13.753
1548463715,-13.675
1548463730,-13.675
1548463745,-13.593
1548463760,-13.521
1548463775,-13.593
1548463790,-13.643
1548463805,-13.643
1548463820,-13.538
1548463836,-13.538
1548463851,-13.568
1548463866,-13.568
1548463881,-13.539
1548463896,-13.514
1548463911,-13.539
1548463926,-13.514
1548463941,-13.468
1548463956,-13.325
1548463971,-13.299
1548463986,-13.217
1548464001,-13.217
1548464016,-13.322
1548464032,-13.335
1548464047,-13.335
1548464062,-13.331
1548464077,-13.279
1548464092,-13.126
1548464107,-13.126
1548464122,-13.321
1548464137,-13.321
1548464152,-13.322
1548464167,-13.322
1548464182,-13.361
1548464197,-13.361
1548464213,-13.237
1548464228,-13.237
1548464243,-13.237
1548464258,-13.197
1548464273,-13.197
1548464288,-13.201
1548464303,-13.237
1548464318,-13.201
1548464333,-13.254
1548464348,-13.254
1548464363,-13.254
1548464378,-13.228
1548464393,-13.228
1548464409,-13.232
1548464424,-13.232
1548464439,-13.217
1548464454,-13.217
1548464469,-13.258
1548464484,-13.269
1548464499,-13.279
1548464514,-13.269
1548464529,-13.279
1548464544,-13.261
1548464559,-13.347
1548464574,-13.372
1548464590,-13.474
1548464605,-13.418
1548464620,-13.549
1548464635,-13.546
1548464650,-13.546
1548464665,-13.546
1548464680,-13.679
1548464695,-13.679
1548464710,-13.640
1548464725,-13.640
1548464740,-13.792
1548464755,-13.792
1548464770,-13.854
1548464785,-13.862
1548464801,-13.989
1548464816,-14.012
1548464831,-14.035
1548464846,-14.149
1548464861,-14.261
1548464876,-14.149
1548464891,-14.318
1548464906,-14.413
1548464921,-14.413
1548464936,-14.386
1548464951,-14.386
1548464966,-14.454
1548464982,-14.454
1548464997,-14.419
1548465012,-14.415
1548465027,-14.419
1548465042,-14.415
1548465057,-14.558
1548465072,-14.547
1548465087,-14.558
1548465102,-14.547
1548465117,-14.558
1548465132,-14.332
1548465147,-14.443
1548465162,-14.443
1548465178,-14.451
1548465193,-14.618
1548465208,-14.618
1548465223,-14.476
1548465238,-14.476
1548465253,-14.476
1548465268,-14.444
1548465283,-14.444
1548465298,-14.506
1548465313,-14.565
1548465328,-14.597
1548465343,-14.597
1548465359,-14.564
1548465374,-14.551
1548465389,-14.514
1548465404,-14.479
1548465419,-14.479
1548465434,-14.350
1548465449,-14.496
1548465464,-14.496
1548465479,-14.528
1548465494,-14.528
1548465509,-14.528
1548465524,-14.590
1548465539,-14.590
1548465555,-14.583
1548465570,-14.425
1548465585,-14.425
1548465600,-14.413
1548465615,-14.413
1548465630,-14.479
1548465645,-14.574
1548465660,-14.479
1548465675,-14.571
1548465690,-14.550
1548465705,-14.550
1548465720,-14.453
1548465736,-14.453
1548465751,-14.482
1548465766,-14.583
1548465781,-14.583
1548465796,-14.619
1548465811,-14.714
1548465826,-14.668
1548465841,-14.769
1548465856,-14.769
1548465871,-14.844
1548465886,-14.844
1548465901,-14.792
1548465917,-14.792
1548465932,-14.967
1548465947,-14.967
1548465962,-14.953
1548465977,-14.953
1548465992,-15.111
1548466007,-15.111
1548466022,-15.017
1548466037,-15.017
1548466052,-15.001
1548466067,-14.871
1548466082,-14.871
1548466097,-14.996
1548466113,-15.164
1548466128,-15.164
1548466143,-15.164
1548466158,-15.211
1548466173,-15.283
1548466188,-15.283
1548466203,-15.228
1548466218,-15.228
1548466233,-15.307
1548466248,-15.319
1548466263,-15.396
1548466278,-15.396
1548466294,-15.229
1548466309,-15.229
1548466324,-15.224
1548466339,-15.342
1548466354,-15.411
1548466369,-15.411
1548466384,-15.401
1548466399,-15.371
1548466414,-15.299
1548466429,-15.371
1548466444,-15.444
1548466459,-15.490
1548466474,-15.514
1548466490,-15.514
1548466505,-15.689
1548466520,-15.689
1548466535,-15.781
1548466550,-15.599
1548466565,-15.781
1548466580,-15.543
1548466595,-15.569
1548466610,-15.569
1548466625,-15.724
1548466640,-15.724
1548466655,-15.553
1548466670,-15.553
1548466686,-15.668
1548466701,-15.668
1548466716,-15.614
1548466731,-15.587
1548466746,-15.614
1548466761,-15.587
1548466776,-15.658
1548466791,-15.608
1548466806,-15.658
1548466821,-15.608
1548466836,-15.711
1548466851,-15.869
1548466867,-15.869
1548466882,-15.736
1548466897,-15.736
1548466912,-15.760
1548466927,-15.760
1548466942,-15.799
1548466957,-15.799
1548466972,-15.799
1548466987,-15.782
1548467002,-15.781
1548467017,-15.781
1548467032,-15.781
1548467047,-15.706
1548467063,-15.785
1548467078,-15.758
1548467093,-15.758
1548467108,-15.758
1548467123,-15.913
1548467138,-15.913
1548467153,-15.900
1548467168,-15.900
1548467183,-15.900
1548467198,-16.031
1548467213,-15.950
1548467228,-15.950
1548467244,-15.950
1548467259,-15.883
1548467274,-15.883
1548467289,-15.883
1548467304,-15.817
1548467319,-15.817
1548467334,-15.876
1548467349,-15.876
1548467364,-15.875
1548467379,-15.840
1548467394,-15.840
1548467409,-15.775
1548467424,-15.746
1548467440,-15.746
1548467455,-15.760
1548467470,-15.760
1548467485,-15.733
1548467500,-15.637
1548467515,-15.637
1548467530,-15.637
1548467545,-15.567
1548467560,-15.567
1548467575,-15.617
1548467590,-15.617
1548467605,-15.586
1548467621,-15.586
1548467636,-15.550
1548467651,-15.596
1548467666,-15.550
1548467681,-15.497
1548467696,-15.496
1548467711,-15.392
1548467726,-15.392
1548467741,-15.369
1548467756,-15.369
1548467771,-15.369
1548467786,-15.369
1548467801,-15.319
1548467817,-15.296
1548467832,-15.296
1548467847,-15.164
1548467862,-15.250
1548467877,-15.218
1548467892,-15.218
1548467907,-15.218
1548467922,-15.228
1548467937,-15.228
1548467952,-15.210
1548467967,-15.172
1548467982,-15.060
1548467998,-15.131
1548468013,-15.131
1548468028,-15.131
1548468043,-14.987
1548468058,-14.846
1548468073,-14.846
1548468088,-14.846
1548468103,-14.861
1548468118,-14.847
1548468133,-14.847
1548468148,-14.847
1548468163,-14.803
1548468178,-14.828
1548468194,-14.828
1548468209,-14.828
1548468224,-14.806
1548468239,-14.806
1548468254,-14.700
1548468269,-14.835
1548468284,-14.697
1548468299,-14.667
1548468314,-14.667
1548468329,-14.625
1548468344,-14.687
1548468359,-14.625
1548468375,-14.561
1548468390,-14.561
1548468405,-14.626
1548468420,-14.651
1548468435,-14.651
1548468450,-14.663
1548468465,-14.637
1548468480,-14.637
1548468495,-14.568
1548468510,-14.568
1548468525,-14.683
1548468540,-14.683
1548468555,-14.675
1548468571,-14.485
1548468586,-14.485
1548468601,-14.487
1548468616,-14.487
1548468631,-14.487
1548468646,-14.424
1548468661,-14.424
1548468676,-14.424
1548468691,-14.407
1548468706,-14.407
1548468721,-14.272
1548468736,-14.399
1548468752,-14.272
1548468767,-14.399
1548468782,-14.301
1548468797,-14.312
1548468812,-14.301
1548468827,-14.292
1548468842,-14.292
1548468857,-14.379
1548468872,-14.379
1548468887,-14.251
1548468902,-14.251
1548468917,-14.251
1548468932,-14.092
1548468948,-14.092
1548468963,-14.231
1548468978,-14.231
1548468993,-14.128
1548469008,-14.128
1548469023,-14.143
1548469038,-14.229
1548469053,-14.267
1548469068,-14.268
1548469083,-14.267
1548469098,-14.228
1548469113,-14.089
1548469129,-13.878
1548469144,-13.878
1548469159,-13.878
1548469174,-13.867
1548469189,-13.812
1548469204,-13.696
1548469219,-13.696
1548469234,-13.556
1548469249,-13.639
1548469264,-13.639
1548469279,-13.639
1548469294,-13.618
1548469309,-13.615
1548469325,-13.601
1548469340,-13.567
1548469355,-13.454
1548469370,-13.436
1548469385,-13.424
1548469400,-13.424
1548469415,-13.424
1548469430,-13.444
1548469445,-13.444
1548469460,-13.406
1548469475,-13.326
1548469490,-13.325
1548469506,-13.325
1548469521,-13.325
1548469536,-13.268
1548469551,-13.169
1548469566,-13.176
1548469581,-13.176
1548469596,-13.176
1548469611,-13.199
1548469626,-13.151
1548469641,-13.143
1548469656,-13.143
1548469671,-13.143
1548469686,-13.071
1548469702,-12.944
1548469717,-12.990
1548469732,-12.919
1548469747,-12.849
1548469762,-12.849
1548469777,-12.921
1548469792,-12.928
1548469807,-12.928
1548469822,-12.928
1548469837,-12.754
1548469852,-12.754
1548469867,-12.739
1548469883,-12.744
1548469898,-12.744
1548469913,-12.744
1548469928,-12.712
1548469943,-12.706
1548469958,-12.668
1548469973,-12.664
1548469988,-12.501
1548470003,-12.493
1548470018,-12.493
1548470033,-12.543
1548470048,-12.642
1548470063,-12.642
1548470079,-12.560
1548470094,-12.560
1548470109,-12.574
1548470124,-12.574
1548470139,-12.482
1548470154,-12.382
1548470169,-12.382
1548470184,-12.354
1548470199,-12.446
1548470214,-12.335
1548470229,-12.360
1548470244,-12.360
1548470259,-12.360
1548470275,-12.385
1548470290,-12.357
1548470305,-12.385
1548470320,-12.368
1548470335,-12.408
1548470350,-12.368
1548470365,-12.261
1548470380,-12.147
1548470395,-12.147
1548470410,-12.144
1548470425,-12.144
1548470440,-12.214
1548470456,-12.214
1548470471,-12.167
1548470486,-12.167
1548470501,-12.078
1548470516,-12.054
1548470531,-12.078
1548470546,-12.211
1548470561,-12.226
1548470576,-12.211
1548470591,-12.210
1548470606,-12.197
1548470621,-12.210
1548470636,-12.197
1548470652,-12.017
1548470667,-11.928
1548470682,-11.928
1548470697,-11.904
1548470712,-11.990
1548470727,-11.990
1548470742,-11.990
1548470757,-11.956
1548470772,-11.896
1548470787,-11.896
1548470802,-11.899
1548470817,-11.899
1548470833,-11.904
1548470848,-11.896
1548470863,-11.896
1548470878,-11.800
1548470893,-11.800
1548470908,-11.681
1548470923,-11.681
1548470938,-11.644
1548470953,-11.639
1548470968,-11.644
1548470983,-11.715
1548470998,-11.715
1548471013,-11.629
1548471029,-11.629
1548471044,-11.629
1548471059,-11.619
1548471074,-11.619
1548471089,-11.696
1548471104,-11.696
1548471119,-11.696
1548471134,-11.694
1548471149,-11.768
1548471164,-11.658
1548471179,-11.671
1548471194,-11.671
1548471210,-11.719
1548471225,-11.719
1548471240,-11.696
1548471255,-11.696
1548471270,-11.696
1548471285,-11.826
1548471300,-11.779
1548471315,-11.779
1548471330,-11.714
1548471345,-11.614
1548471360,-11.614
1548471375,-11.628
1548471390,-11.733
1548471406,-11.628
1548471421,-11.564
1548471436,-11.564
1548471451,-11.583
1548471466,-11.629
1548471481,-11.704
1548471496,-11.704
1548471511,-11.683
1548471526,-11.633
1548471541,-11.683
1548471556,-11.703
1548471571,-11.703
1548471587,-11.550
1548471602,-11.550
1548471617,-11.629
1548471632,-11.629
1548471647,-11.628
1548471662,-11.617
1548471677,-11.436
1548471692,-11.610
1548471707,-11.429
1548471722,-11.486
1548471737,-11.486
1548471752,-11.486
1548471767,-11.482
1548471783,-11.421
1548471798,-11.479
1548471813,-11.432
1548471828,-11.479
1548471843,-11.636
1548471858,-11.636
1548471873,-11.556
1548471888,-11.553
1548471903,-11.504
1548471918,-11.410
1548471933,-11.504
1548471948,-11.410
1548471964,-11.450
1548471979,-11.289
1548471994,-11.289
1548472009,-11.285
1548472024,-11.285
1548472039,-11.246
1548472054,-11.413
1548472069,-11.413
1548472084,-11.443
1548472099,-11.487
1548472114,-11.487
1548472129,-11.413
1548472144,-11.324
1548472160,-11.275
1548472175,-11.275
1548472190,-11.447
1548472205,-11.447
1548472220,-11.378
1548472235,-11.226
1548472250,-11.247
1548472265,-11.247
1548472280,-11.426
1548472295,-11.426
1548472310,-11.454
1548472325,-11.408
1548472341,-11.408
1548472356,-11.364
1548472371,-11.364
1548472386,-11.256
1548472401,-11.347
1548472416,-11.281
1548472431,-11.297
1548472446,-11.281
1548472461,-11.243
1548472476,-11.243
1548472491,-11.317
1548472506,-11.317
1548472521,-11.317
1548472537,-11.317
1548472552,-11.317
1548472567,-11.343
1548472582,-11.343
1548472597,-11.343
1548472612,-11.367
1548472627,-11.485
1548472642,-11.485
1548472657,-11.440
1548472672,-11.413
1548472687,-11.321
1548472702,-11.308
1548472718,-11.321
1548472733,-11.297
1548472748,-11.312
1548472763,-11.289
1548472778,-11.312
1548472793,-11.289
1548472808,-11.346
1548472823,-11.288
1548472838,-11.286
1548472853,-11.242
1548472868,-11.242
1548472883,-11.258
1548472898,-11.265
1548472914,-11.265
1548472929,-11.207
1548472944,-11.199
