Date/time UTC, Differences
2017-10-24 02:41:56.29,-0.0380625
2017-10-24 02:42:13.27,-0.0392925
2017-10-24 02:42:30.24,-0.0401175
2017-10-24 02:42:47.21,-0.04043
2017-10-24 02:43:04.19,-0.0412125
2017-10-24 02:43:21.15,-0.041545
2017-10-24 02:43:38.13,-0.04310
2017-10-24 02:43:55.11,-0.0446425
2017-10-24 02:44:12.08,-0.0452825
2017-10-24 02:44:29.05,-0.04531
2017-10-24 02:44:46.03,-0.0454025
2017-10-24 02:45:03.00,-0.04571
2017-10-24 02:45:19.96,-0.04631
2017-10-24 02:45:36.92,-0.0469775
2017-10-24 02:45:53.88,-0.046605
2017-10-24 02:46:10.84,-0.0460375
2017-10-24 02:46:27.81,-0.0461225
2017-10-24 02:46:44.78,-0.0448025
2017-10-24 02:47:01.74,-0.043265
2017-10-24 02:47:18.71,-0.04160
2017-10-24 02:47:35.68,-0.040445
2017-10-24 02:47:52.65,-0.0388825
2017-10-24 02:48:09.61,-0.0372925
2017-10-24 02:48:26.57,-0.03556
2017-10-24 02:48:43.53,-0.0337375
2017-10-24 02:49:00.50,-0.0318175
2017-10-24 02:49:17.46,-0.0297325
2017-10-24 02:49:34.42,-0.0271825
2017-10-24 02:49:51.39,-0.02566
2017-10-24 02:50:08.35,-0.024205
2017-10-24 02:50:25.31,-0.021185
2017-10-24 02:50:42.27,-0.0174325
2017-10-24 02:50:59.24,-0.01435
2017-10-24 02:51:16.21,-0.01202
2017-10-24 02:51:33.17,-0.01069
2017-10-24 02:51:50.14,-0.0100425
2017-10-24 02:52:07.10,-0.009855
2017-10-24 02:52:24.06,-0.00959
2017-10-24 02:52:41.03,-0.0090575
2017-10-24 02:52:58.00,-0.0085175
2017-10-24 02:53:14.96,-0.00789
2017-10-24 02:53:31.92,-0.00730
2017-10-24 02:53:48.89,-0.0071875
2017-10-24 02:54:05.85,-0.0072625
2017-10-24 02:54:22.82,-0.0073275
2017-10-24 02:54:39.79,-0.007625
2017-10-24 02:54:56.76,-0.0068225
2017-10-24 02:55:13.72,-0.0067525
2017-10-24 02:55:30.69,-0.0060075
2017-10-24 02:55:47.65,-0.005545
2017-10-24 02:56:04.61,-0.00783
2017-10-24 02:56:21.58,-0.0117875
2017-10-24 02:56:38.54,-0.013885
2017-10-24 02:56:55.51,-0.014075
2017-10-24 02:57:12.47,-0.0132325
2017-10-24 02:57:29.44,-0.0120475
2017-10-24 02:57:46.41,-0.010565
2017-10-24 02:58:03.38,-0.01018
2017-10-24 02:58:20.34,-0.01058
2017-10-24 02:58:37.31,-0.0106725
2017-10-24 02:58:54.28,-0.010955
2017-10-24 02:59:11.25,-0.010705
2017-10-24 02:59:28.21,-0.0104475
2017-10-24 02:59:45.18,-0.0107675
2017-10-24 03:00:02.15,-0.0108325
2017-10-24 03:00:19.11,-0.0108625
2017-10-24 03:00:36.08,-0.01236
2017-10-24 03:00:53.05,-0.012245
2017-10-24 03:01:10.02,-0.0125975
2017-10-24 03:01:26.98,-0.01262
2017-10-24 03:01:43.95,-0.011085
2017-10-24 03:02:00.92,-0.007705
2017-10-24 03:02:17.89,-0.005945
2017-10-24 03:02:34.86,-0.00574
2017-10-24 03:02:51.82,-0.00611
2017-10-24 03:03:08.78,-0.0066375
2017-10-24 03:03:25.75,-0.0073625
2017-10-24 03:03:42.71,-0.007775
2017-10-24 03:03:59.68,-0.0079475
2017-10-24 03:04:16.65,-0.00864
2017-10-24 03:04:33.61,-0.0090475
2017-10-24 03:04:50.57,-0.009745
2017-10-24 03:05:07.54,-0.010815
