Date/Time UTC, Dalmore 01,Dalmore 02
2016-08-01 04:01,0.35514,0.46940
2016-08-01 04:03,0.35514,0.46762
2016-08-01 04:04,0.35492,0.46785
2016-08-01 04:05,0.35954,0.46228
2016-08-01 04:06,0.37827,0.47711
2016-08-01 04:07,0.36505,0.47687
2016-08-01 04:08,#N/A,0.44958
2016-08-01 04:09,0.36711,0.45196
2016-08-01 04:10,0.38355,0.47450
2016-08-01 04:11,0.36490,0.46145
2016-08-01 04:12,0.36065,0.45397
2016-08-01 04:13,0.35844,0.45599
2016-08-01 04:14,0.36799,0.46785
2016-08-01 04:15,#N/A,0.46228
2016-08-01 04:16,0.35786,0.48043
2016-08-01 04:17,0.35903,0.47972
2016-08-01 04:18,0.38157,0.46145
2016-08-01 04:19,0.35830,0.45279
2016-08-01 04:20,0.35514,0.45279
2016-08-01 04:21,#N/A,0.45872
2016-08-01 04:22,0.35536,0.46168
2016-08-01 04:23,0.34537,0.45457
2016-08-01 04:24,0.34780,0.45457
2016-08-01 04:25,0.36270,0.46168
2016-08-01 04:26,0.37078,0.45872
2016-08-01 04:27,0.36446,0.47770
2016-08-01 04:28,#N/A,0.47023
2016-08-01 04:29,0.35514,0.46465
2016-08-01 04:30,0.35095,0.45931
2016-08-01 04:31,0.35624,0.48802
2016-08-01 04:32,0.35184,0.48066
2016-08-01 04:33,0.35419,0.48517
2016-08-01 04:34,#N/A,0.45635
2016-08-01 04:35,0.32761,#N/A
2016-08-01 04:36,0.35095,0.47651
2016-08-01 04:37,0.35734,0.44769
2016-08-01 04:38,0.37753,0.46465
2016-08-01 04:39,0.37863,0.47616
2016-08-01 04:40,0.37790,0.45160
2016-08-01 04:41,#N/A,0.45314
2016-08-01 04:42,0.37327,0.46738
2016-08-01 04:43,0.37129,0.45362
2016-08-01 04:44,0.34875,0.44508
2016-08-01 04:45,0.35184,0.44864
2016-08-01 04:46,0.35808,0.48956
2016-08-01 04:47,#N/A,0.50652
2016-08-01 04:48,0.35184,0.47236
2016-08-01 04:49,0.34816,0.47414
2016-08-01 04:50,0.37548,0.49229
2016-08-01 04:51,0.36226,0.45991
2016-08-01 04:52,0.37460,0.46228
2016-08-01 04:53,0.38084,0.44093
2016-08-01 04:54,#N/A,0.47295
2016-08-01 04:55,0.37739,0.48600
2016-08-01 04:56,0.37313,0.46501
2016-08-01 04:57,0.36432,0.45243
2016-08-01 04:58,0.38891,0.48007
2016-08-01 04:59,0.39442,0.47355
2016-08-01 05:00,#N/A,0.46880
2016-08-01 05:01,0.40029,0.45635
2016-08-01 05:02,0.39574,0.44686
2016-08-01 05:03,0.38062,0.47355
2016-08-01 05:04,0.39750,0.47295
2016-08-01 05:05,0.39604,0.48482
2016-08-01 05:06,0.36909,0.52218
2016-08-01 05:08,0.38561,0.47378
2016-08-01 05:09,0.36762,0.47805
2016-08-01 05:10,0.36887,0.48921
2016-08-01 05:11,0.36960,0.47616
2016-08-01 05:12,0.39134,0.47711
2016-08-01 05:13,#N/A,0.47829
2016-08-01 05:14,0.38414,0.50617
2016-08-01 05:15,0.35242,0.49846
2016-08-01 05:16,0.36197,0.49490
2016-08-01 05:17,0.34816,0.49786
2016-08-01 05:18,0.38209,0.49703
2016-08-01 05:19,0.38987,0.49964
2016-08-01 05:20,#N/A,0.50937
2016-08-01 05:21,0.36520,0.50024
2016-08-01 05:22,0.36799,0.49751
2016-08-01 05:23,0.36322,0.50297
2016-08-01 05:24,0.38546,0.48956
2016-08-01 05:25,0.38634,0.51246
2016-08-01 05:26,#N/A,0.49395
2016-08-01 05:27,0.37151,0.51412
2016-08-01 05:28,0.38120,0.51720
2016-08-01 05:29,0.36931,0.54828
2016-08-01 05:30,0.38267,0.52989
2016-08-01 05:31,0.38429,0.54294
2016-08-01 05:32,0.39001,0.52361
2016-08-01 05:33,#N/A,0.54496
2016-08-01 05:34,0.39626,0.55006
2016-08-01 05:35,0.39956,0.56311
2016-08-01 05:36,0.41483,0.54093
2016-08-01 05:37,0.40470,0.54235
2016-08-01 05:38,0.39993,0.55753
2016-08-01 05:39,#N/A,0.57794
2016-08-01 05:40,0.41850,#N/A
2016-08-01 05:41,0.40910,0.56987
2016-08-01 05:42,0.42761,0.58173
2016-08-01 05:43,0.42731,0.57912
2016-08-01 05:44,0.42731,0.55872
2016-08-01 05:45,#N/A,0.55599
2016-08-01 05:46,0.43186,0.58244
2016-08-01 05:47,0.43054,0.57461
2016-08-01 05:48,0.43370,0.58410
2016-08-01 05:49,0.45426,0.58055
2016-08-01 05:50,0.45609,0.57616
2016-08-01 05:51,0.45991,0.89170
2016-08-01 05:52,#N/A,0.85314
2016-08-01 05:53,0.47849,0.87865
2016-08-01 05:54,0.47093,0.90510
2016-08-01 05:55,0.47225,0.91625
2016-08-01 05:56,0.46109,0.92966
2016-08-01 05:57,0.48877,0.91839
2016-08-01 05:58,#N/A,0.92788
2016-08-01 05:59,0.49574,0.92693
2016-08-01 06:00,0.50198,0.92788
2016-08-01 06:01,0.47335,0.93713
2016-08-01 06:02,0.47651,0.94187
2016-08-01 06:03,0.47386,0.94472
2016-08-01 06:04,0.48855,0.92669
2016-08-01 06:05,#N/A,0.92788
2016-08-01 06:06,0.50837,0.93440
2016-08-01 06:07,0.49956,0.94353
2016-08-01 06:08,0.49207,0.93950
2016-08-01 06:09,0.50162,0.92728
2016-08-01 06:10,0.50367,0.94567
2016-08-01 06:11,#N/A,0.94947
2016-08-01 06:12,0.51960,0.94828
2016-08-01 06:13,0.51689,#N/A
2016-08-01 06:14,0.50382,0.95848
2016-08-01 06:15,0.51263,0.96821
2016-08-01 06:16,0.51300,0.94804
2016-08-01 06:17,0.50323,0.94330
2016-08-01 06:18,#N/A,0.95540
2016-08-01 06:19,0.51615,0.95730
2016-08-01 06:20,0.52327,0.94211
2016-08-01 06:21,0.53598,0.93915
2016-08-01 06:22,0.52203,0.93998
2016-08-01 06:23,0.54824,0.93084
2016-08-01 06:24,#N/A,0.92847
2016-08-01 06:25,0.52673,0.95160
2016-08-01 06:26,0.54347,0.94626
2016-08-01 06:27,0.56784,0.94270
