Date/Time UTC, Dalmore 01,Dalmore 02
2016-06-25 13:08,0.12109,0.80936
2016-06-25 13:09,0.12964,0.79644
2016-06-25 13:10,0.11289,0.78088
2016-06-25 13:12,0.14385,0.79585
2016-06-25 13:13,0.12564,0.80082
2016-06-25 13:14,0.092862,0.79695
2016-06-25 13:15,0.11435,0.80038
2016-06-25 13:16,0.056446,0.80403
2016-06-25 13:17,0.020029,0.78914
2016-06-25 13:19,0.049162,0.81542
2016-06-25 13:20,0.11508,0.79133
2016-06-25 13:22,0.16060,0.81739
2016-06-25 13:23,0.12109,0.81301
2016-06-25 13:25,0.097414,0.80228
2016-06-25 13:26,0.074654,0.79330
2016-06-25 13:27,0.072833,0.77723
2016-06-25 13:28,0.083758,0.78381
2016-06-25 13:29,0.081027,0.78841
2016-06-25 13:30,0.077385,0.78454
2016-06-25 13:32,0.062819,0.79293
2016-06-25 13:33,0.017298,0.79717
2016-06-25 13:34,0.11107,0.79768
2016-06-25 13:35,0.063729,0.80885
2016-06-25 13:36,0.091952,0.79790
2016-06-25 13:38,0.11107,0.78475
2016-06-25 13:39,0.10470,0.77336
2016-06-25 13:40,0.10415,0.80987
2016-06-25 13:41,0.094683,0.78015
2016-06-25 13:42,0.16570,0.79147
2016-06-25 13:43,0.16843,0.78015
2016-06-25 13:45,0.14931,0.77380
2016-06-25 13:46,0.13802,0.78359
2016-06-25 13:47,0.10288,0.76942
2016-06-25 13:48,0.10561,0.77979
2016-06-25 13:49,0.12109,0.80279
2016-06-25 13:51,0.11471,0.79366
2016-06-25 13:52,0.11835,0.77409
2016-06-25 13:54,0.098325,0.79293
2016-06-25 13:55,0.17079,0.77431
2016-06-25 13:56,0.18354,0.79439
2016-06-25 13:58,0.087400,0.77482
2016-06-25 13:59,0.066460,0.78548
2016-06-25 14:00,0.051347,0.78548
2016-06-25 14:01,0.039694,0.79476
2016-06-25 14:02,0.039694,0.78928
2016-06-25 14:04,0.055535,0.78636
2016-06-25 14:05,0.096140,0.78110
2016-06-25 14:06,0.031318,0.78037
2016-06-25 14:07,0.062819,0.76942
2016-06-25 14:08,0.10652,0.79381
2016-06-25 14:09,0.14166,0.79016
2016-06-25 14:11,0.059723,0.80607
2016-06-25 14:12,0.071012,0.80257
2016-06-25 14:13,0.067007,0.82433
2016-06-25 14:14,0.052440,0.82579
2016-06-25 14:15,0.040058,0.82250
2016-06-25 14:17,0.077932,0.80812
2016-06-25 14:18,0.055535,0.81425
2016-06-25 14:19,0.10834,0.80571
2016-06-25 14:20,0.13383,0.80184
2016-06-25 14:21,0.079752,0.78578
2016-06-25 14:22,0.10834,0.80900
2016-06-25 14:24,0.080481,0.78709
2016-06-25 14:25,0.10051,0.80242
2016-06-25 14:27,0.065550,0.80447
2016-06-25 14:28,0.076475,0.80812
2016-06-25 14:30,0.098689,0.79658
2016-06-25 14:31,0.11471,0.81352
2016-06-25 14:32,0.11744,0.79936
2016-06-25 14:33,0.10834,0.80403
2016-06-25 14:34,0.13565,0.80863
2016-06-25 14:35,0.11617,0.80622
2016-06-25 14:37,0.074290,0.81374
2016-06-25 14:38,0.050619,0.81907
2016-06-25 14:39,0.10160,0.80330
2016-06-25 14:40,0.092862,0.80739
2016-06-25 14:41,0.13875,0.81630
2016-06-25 14:43,0.19665,0.80936
