Date/time UTC, Differences
2017-10-22 02:56:51.90,-0.001937822227
2017-10-22 02:56:53.80,-0.001862533338
2017-10-22 02:56:55.69,-0.001803066671
2017-10-22 02:56:57.59,-0.001684000005
2017-10-22 02:56:59.49,-0.001664311116
2017-10-22 02:57:01.39,-0.001700977783
2017-10-22 02:57:03.29,-0.001621111115
2017-10-22 02:57:05.19,-0.00160995556
2017-10-22 02:57:07.09,-0.001601022227
2017-10-22 02:57:08.98,-0.001546222227
2017-10-22 02:57:10.88,-0.001548133338
2017-10-22 02:57:12.78,-0.001547866671
2017-10-22 02:57:14.68,-0.001550666671
2017-10-22 02:57:16.58,-0.001675422227
2017-10-22 02:57:18.48,-0.001602311115
2017-10-22 02:57:20.38,-0.001506577782
2017-10-22 02:57:22.28,-0.001516177781
2017-10-22 02:57:24.17,-0.001532711115
2017-10-22 02:57:26.07,-0.001706044449
2017-10-22 02:57:27.97,-0.001717200004
2017-10-22 02:57:29.87,-0.001645822226
2017-10-22 02:57:31.77,-0.001563733337
2017-10-22 02:57:33.67,-0.001535644449
2017-10-22 02:57:35.57,-0.00154915556
2017-10-22 02:57:37.46,-0.001625288893
2017-10-22 02:57:39.36,-0.001676711115
2017-10-22 02:57:41.26,-0.001628000004
2017-10-22 02:57:43.16,-0.001677422227
2017-10-22 02:57:45.06,-0.001575866671
2017-10-22 02:57:46.96,-0.001564400004
2017-10-22 02:57:48.85,-0.001400844449
2017-10-22 02:57:50.75,-0.001219555559
2017-10-22 02:57:52.65,-0.001066933338
2017-10-22 02:57:54.55,-0.0008963111153
2017-10-22 02:57:56.45,-0.00080035556
2017-10-22 02:57:58.35,-0.0004806222265
2017-10-22 02:58:00.25,-0.0002237777825
2017-10-22 02:58:02.15,-0.0001752000051
2017-10-22 02:58:04.04,-0.00000631111602
2017-10-22 02:58:05.94,0.00001986666222
2017-10-22 02:58:07.84,0.00001119999584
2017-10-22 02:58:09.74,0.0000928444398
2017-10-22 02:58:11.64,0.0002222666627
2017-10-22 02:58:13.54,0.0003066222185
2017-10-22 02:58:15.44,0.0004740888851
2017-10-22 02:58:17.33,0.000704088886
2017-10-22 02:58:19.23,0.000764311108
2017-10-22 02:58:21.13,0.0008101777747
2017-10-22 02:58:23.03,0.000812755552
2017-10-22 02:58:24.93,0.0009858666627
2017-10-22 02:58:26.83,0.001067511107
2017-10-22 02:58:28.73,0.001236799999
2017-10-22 02:58:30.63,0.00135671111
2017-10-22 02:58:32.52,0.001386444443
2017-10-22 02:58:34.42,0.001358933332
2017-10-22 02:58:36.32,0.001348888888
2017-10-22 02:58:38.22,0.001507466665
2017-10-22 02:58:40.12,0.001612844444
2017-10-22 02:58:42.02,0.001572266666
2017-10-22 02:58:43.91,0.001518044443
2017-10-22 02:58:45.81,0.001633777777
2017-10-22 02:58:47.71,0.001659911111
2017-10-22 02:58:49.61,0.001672399999
2017-10-22 02:58:51.51,0.001663333333
2017-10-22 02:58:53.41,0.001714533333
2017-10-22 02:58:55.31,0.001658088889
2017-10-22 02:58:57.20,0.00167111111
2017-10-22 02:58:59.10,0.001699822221
2017-10-22 02:59:01.00,0.001703599999
2017-10-22 02:59:02.90,0.001678933332
2017-10-22 02:59:04.80,0.001729333333
2017-10-22 02:59:06.70,0.001607377777
2017-10-22 02:59:08.60,0.001661377777
2017-10-22 02:59:10.50,0.001590266666
2017-10-22 02:59:12.39,0.001705511111
2017-10-22 02:59:14.29,0.001720533333
2017-10-22 02:59:16.19,0.001660533333
2017-10-22 02:59:18.09,0.001647244443
2017-10-22 02:59:19.99,0.001544533333
2017-10-22 02:59:21.89,0.001429822221
